nation,cls,date,sb_br,sb_lower_br,sb_battles_sum,sb_battles_mean,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death
Italy,Fleet,2022-05-21,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-05-18,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-05-15,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-05-12,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-05-09,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-05-06,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-05-03,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-04-23,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-04-20,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-04-17,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-04-14,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-04-11,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-04-08,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-04-05,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-04-02,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-03-30,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-03-27,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-03-24,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-03-21,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-03-18,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-03-15,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-03-12,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-03-09,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-03-06,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-03-03,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-02-28,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-02-24,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-02-21,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-02-18,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-02-15,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-02-12,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-02-09,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-02-06,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-02-03,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-01-31,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-01-28,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-01-25,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-01-22,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-01-19,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-01-16,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-01-13,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-01-10,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-01-07,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-01-04,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2022-01-01,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-12-29,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-12-26,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-12-23,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-12-20,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-12-17,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-12-14,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-12-11,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-12-08,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-12-05,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-11-30,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-11-27,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-11-24,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-11-21,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-11-18,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-11-15,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-11-12,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-11-09,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-11-06,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-11-03,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-10-30,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-10-27,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-10-24,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-10-21,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-10-18,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-10-15,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-10-12,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-10-09,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-10-05,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-10-02,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-09-29,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-09-26,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-09-23,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-09-20,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-09-17,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-09-14,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-09-11,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-09-08,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-09-05,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-09-02,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-08-30,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-08-27,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-08-24,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-08-21,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-08-18,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-08-15,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-08-12,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-08-09,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-08-06,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-08-03,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-07-31,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-07-28,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-07-26,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-07-23,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-07-20,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-07-17,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-07-14,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-07-11,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-07-08,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-07-05,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-07-02,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-06-29,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-06-26,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-06-23,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-06-19,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-06-16,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-06-13,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-06-10,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-06-07,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Fleet,2021-06-04,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Ground_vehicles,2023-09-11,1.0 ~ 12.0,1.0,342.0,24.71310916179337,58.091520467836254,0.0,0.0,1.4360818713450292,1.490672514619883
Italy,Ground_vehicles,2023-09-08,1.0 ~ 12.0,1.0,354.0,24.433003766478347,55.64217514124294,0.0,0.0,1.375367231638418,1.368728813559322
Italy,Ground_vehicles,2023-09-05,1.0 ~ 12.0,1.0,357.0,23.283566760037345,51.173025210084035,0.0,0.0,1.2606162464985995,1.3250140056022408
Italy,Ground_vehicles,2023-09-02,1.0 ~ 12.0,1.0,350.0,21.436666666666667,48.2102,0.0,0.0,1.186057142857143,1.2926857142857142
Italy,Ground_vehicles,2023-08-30,1.0 ~ 12.0,1.0,347.0,20.419836695485113,45.9485590778098,0.0,0.0,1.1486743515850146,1.249279538904899
Italy,Ground_vehicles,2023-08-27,1.0 ~ 12.0,1.0,348.0,18.973659003831415,31.793793103448273,0.0,0.0,1.1731609195402297,1.1782183908045978
Italy,Ground_vehicles,2023-08-24,1.0 ~ 12.0,1.0,345.0,17.720531400966184,24.587826086956525,0.0,0.0,1.1211884057971016,1.1214782608695653
Italy,Ground_vehicles,2023-08-21,1.0 ~ 12.0,1.0,327.0,17.066972477064223,22.630152905198777,0.0,0.0,1.0863608562691132,1.1079510703363913
Italy,Ground_vehicles,2023-08-18,1.0 ~ 12.0,1.0,322.0,16.73633540372671,21.151242236024842,0.0,0.0,1.0523291925465839,1.118229813664596
Italy,Ground_vehicles,2023-08-15,1.0 ~ 12.0,1.0,316.0,16.677478902953588,21.015411392405063,0.0,0.0,1.021360759493671,1.108860759493671
