nation,cls,date,rb_br,rb_lower_br,rb_battles_sum,rb_battles_mean,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death
Italy,Ground_vehicles,2021-10-15,1.0 ~ 11.3,1.0,42706.0,1616.9991894191294,52.023854727672926,0.09700276307778767,0.09363344729077883,1.7220348428792207,1.4476317145131832
Italy,Ground_vehicles,2021-10-12,1.0 ~ 11.3,1.0,44084.0,1700.2870459425944,51.923410307594594,0.09856455857000272,0.09350875601125123,1.71870519916523,1.438702703928863
Italy,Ground_vehicles,2021-10-09,1.0 ~ 11.3,1.0,45182.0,1764.5487317958477,51.87060532955602,0.09898145279093445,0.09372360674604932,1.7171329290425392,1.4349986720375372
Italy,Ground_vehicles,2021-10-05,1.0 ~ 11.3,1.0,48828.0,1946.9014626170779,51.646670353076104,0.1014413860899484,0.09502232325714753,1.6992575980994513,1.4150415745064309
Italy,Ground_vehicles,2021-10-02,1.0 ~ 11.3,1.0,51873.0,2089.770412674545,51.54124130086944,0.10361710331000713,0.09530719256646038,1.677291269060976,1.3950752800107957
Italy,Ground_vehicles,2021-09-29,1.0 ~ 11.3,1.0,55172.0,2241.1601666908336,51.54309903574276,0.101180127600957,0.09400039875299065,1.6564628797215981,1.371171608787066
Italy,Ground_vehicles,2021-09-26,1.0 ~ 11.3,1.0,63313.0,2575.9909002363916,51.49395779697692,0.10136496454124744,0.09235528248542953,1.6436447491036594,1.3608694896782652
Italy,Ground_vehicles,2021-09-23,1.0 ~ 11.3,1.0,65966.0,2696.4738913480683,51.403815601976774,0.09956538216657064,0.09033684019040111,1.6255175393384471,1.3488022617712154
Italy,Ground_vehicles,2021-09-20,1.0 ~ 11.3,1.0,67947.0,2780.7252539969877,51.4112539184953,0.10006784699839581,0.09114589312258084,1.6161570047242704,1.3409910665665887
Italy,Ground_vehicles,2021-09-17,1.0 ~ 11.3,1.0,69233.0,2841.7892134771955,51.528615689050014,0.1007026995796802,0.09255470657056607,1.6197319197492523,1.3406342351190907
Italy,Ground_vehicles,2021-09-14,1.0 ~ 11.3,1.0,69867.0,2877.03796427498,51.59581018220333,0.10211272846980693,0.09405141196845433,1.6394075887042523,1.3480681866975825
Italy,Ground_vehicles,2021-09-11,1.0 ~ 11.3,1.0,69817.0,2875.2079297783253,51.87433003423235,0.10500250655284528,0.09566581205150607,1.6665455404844092,1.3677542718822062
Italy,Ground_vehicles,2021-09-08,1.0 ~ 11.3,1.0,69480.0,2858.845997169449,52.16712305699482,0.10743451352907313,0.09753655728267129,1.6913786701208982,1.388071675302245
Italy,Ground_vehicles,2021-09-05,1.0 ~ 11.3,1.0,69081.0,2855.7698976563747,52.57904937681852,0.10927360634617334,0.09905820703232437,1.7145623253861408,1.4070463658603667
Italy,Ground_vehicles,2021-09-02,1.0 ~ 11.3,1.0,68613.0,2856.378149184557,52.800421640213955,0.1105864777811785,0.10076122600673341,1.7240234357920508,1.4202696282045677
Italy,Ground_vehicles,2021-08-30,1.0 ~ 11.3,1.0,68586.0,3853.011441353435,52.98860073484384,0.11206616510658152,0.10304187443501589,1.7304013938704692,1.4310757297407635
Italy,Ground_vehicles,2021-08-27,1.0 ~ 11.3,1.0,69152.0,3848.6487973353383,53.31119736233225,0.11211620777417862,0.10425338385006941,1.7473308074965292,1.4418783260064787
Italy,Ground_vehicles,2021-08-24,1.0 ~ 11.3,1.0,70085.0,3867.800380014744,53.59606406506384,0.11247470928158664,0.10544096454305486,1.7719693229649711,1.4510695583933793
Italy,Ground_vehicles,2021-08-21,1.0 ~ 11.3,1.0,71333.0,3921.05857504007,53.83638554385768,0.1122375338202515,0.10651493698568684,1.8329887990130795,1.4578890555563344
Italy,Ground_vehicles,2021-08-18,1.0 ~ 11.3,1.0,72953.0,3993.157585020492,54.099254451496165,0.10992433484572259,0.10668320699628528,1.878210765835538,1.466790673447288
Italy,Ground_vehicles,2021-08-15,1.0 ~ 11.3,1.0,75116.0,4099.871392690416,54.25887773576868,0.10931199744395335,0.10749014857021141,1.923367724585974,1.4741063155652592
Italy,Ground_vehicles,2021-08-12,1.0 ~ 11.3,1.0,77868.0,4255.699298813377,54.349676118559614,0.10913854214825089,0.10832100477731545,1.9560680895875069,1.48
Italy,Ground_vehicles,2021-08-09,1.0 ~ 11.3,1.0,80930.0,4444.557395897688,54.43208389966638,0.10996651427159274,0.10899530458420856,1.98666131224515,1.4805340417644879
Italy,Ground_vehicles,2021-08-06,1.0 ~ 11.3,1.0,84294.0,4614.417244604203,54.557291503547106,0.11188162858566444,0.11066101976415876,2.011160580824258,1.4807638740598381
Italy,Ground_vehicles,2021-08-03,1.0 ~ 11.3,1.0,87641.0,4742.93835020139,54.91253340331579,0.11235711596170742,0.11196289407925514,2.0030268938054108,1.484442783628667
Italy,Ground_vehicles,2021-07-31,1.0 ~ 11.3,1.0,91139.0,4865.075062450397,55.34218578215692,0.11211490141432318,0.11300288570205949,1.9816876419534997,1.4900705515750667
Italy,Ground_vehicles,2021-07-28,1.0 ~ 11.3,1.0,93089.0,4923.568872799149,55.54446239620149,0.1128492088216653,0.11349386071394042,1.9605090827057976,1.4946121453662622
Italy,Ground_vehicles,2021-07-26,1.0 ~ 11.3,1.0,95383.0,4972.580547546908,55.68386756549909,0.11261765723451769,0.11392763909711373,1.9421519557992513,1.4998224002180682
Italy,Ground_vehicles,2021-07-23,1.0 ~ 11.3,1.0,97053.0,4780.227685731851,55.90997588946246,0.112210853863353,0.11408354198221589,1.9014771310521057,1.5052548607461902
Italy,Ground_vehicles,2021-07-20,1.0 ~ 11.3,1.0,98381.0,4787.751779645799,56.09567934865473,0.11210894380012401,0.1139751578048607,1.852794442016243,1.5087199764182107
Italy,Ground_vehicles,2021-07-17,1.0 ~ 11.3,1.0,99055.0,4773.942188683055,56.22795719549746,0.11262147291908536,0.1134390994901822,1.8361040835899247,1.513843319368028
Italy,Ground_vehicles,2021-07-14,1.0 ~ 11.3,1.0,98815.0,4703.345823845908,56.385997065222895,0.11258300865253253,0.11171755300308657,1.831595304356626,1.5268243687699234
Italy,Ground_vehicles,2021-07-11,1.0 ~ 11.3,1.0,97828.0,4596.110079254746,56.38171515312589,0.11149374412233717,0.11032628695261071,1.8251773520873371,1.5282245369423886
Italy,Ground_vehicles,2021-07-08,1.0 ~ 11.3,1.0,96079.0,4464.146707397038,56.111036334682915,0.11146025666378709,0.10924468406207391,1.8179531427262983,1.5255734343613072
Italy,Ground_vehicles,2021-07-05,1.0 ~ 11.3,1.0,93297.0,4318.354935492745,55.792843285421824,0.11344705617543974,0.10962689046807506,1.8168675305744022,1.5244133251873049
Italy,Ground_vehicles,2021-07-02,1.0 ~ 11.3,1.0,89934.0,4160.141466705213,55.36108568505793,0.1155193808793115,0.11045210932461583,1.8384236217670735,1.5233010874641404
Italy,Ground_vehicles,2021-06-29,1.0 ~ 11.3,1.0,86330.0,4006.685848874474,54.7981757210703,0.1173817908027337,0.11210737866326884,1.866799026989459,1.5194516390594233
Italy,Ground_vehicles,2021-06-26,1.0 ~ 11.3,1.0,83122.0,3892.686133033373,54.446901422006206,0.1206337672337047,0.11425254445273214,1.8858465869444914,1.5181606554221507
Italy,Ground_vehicles,2021-06-23,1.0 ~ 11.3,1.0,81126.0,3835.6206446350943,54.25859440869758,0.12335971205285605,0.11602901659147499,1.8975326036042701,1.5172187708009766
Italy,Ground_vehicles,2021-06-19,1.0 ~ 11.3,1.0,76305.0,3732.706364807898,53.65637625319442,0.12897542756044822,0.1210996658148221,1.9355614966253851,1.5266221086429461
Italy,Ground_vehicles,2021-06-16,1.0 ~ 11.3,1.0,74177.0,3702.3903051709653,53.27145179772706,0.13296830553945294,0.1236913059304097,1.9622517761570302,1.530284859188158
Italy,Ground_vehicles,2021-06-13,1.0 ~ 11.3,1.0,70359.0,3583.3306861950855,53.045621455677306,0.13624184539291345,0.1264612913770804,1.9804307906593328,1.5315000213192342
Italy,Ground_vehicles,2021-06-10,1.0 ~ 11.3,1.0,69720.0,3641.2416654714093,53.0001665232358,0.13745438898450948,0.1278419391853127,2.01015992541595,1.5390566551921974
Italy,Ground_vehicles,2021-06-07,1.0 ~ 11.3,1.0,69548.0,3732.1004653860164,53.105414677632716,0.13760755161902571,0.12994608040490022,2.0677136653821817,1.5482166273652729
Italy,Ground_vehicles,2021-06-04,1.0 ~ 11.3,1.0,70737.0,2464.8009245515077,53.01650112388142,0.13565842486958735,0.13014674074388227,2.086007181531589,1.5540008764861386
Italy,Ground_vehicles,2021-06-01,1.0 ~ 11.3,1.0,72417.0,2538.215206144045,52.904041040087264,0.1328659016529268,0.12999599541544113,2.071132054628057,1.5568812571633734
Italy,Ground_vehicles,2021-05-29,1.0 ~ 11.3,1.0,74965.0,2643.0393872696145,52.85252024277997,0.13075168411925564,0.12955565930767693,2.0406164209964652,1.5612305742679915
Italy,Ground_vehicles,2021-05-26,1.0 ~ 11.3,1.0,77950.0,2777.5176929655763,52.842731879409875,0.12693136626042334,0.12797344451571518,2.0186808210391276,1.5598183450930085
Italy,Ground_vehicles,2021-05-23,1.0 ~ 11.3,1.0,81500.0,2937.3853210633947,52.73954245398773,0.12228110429447854,0.12592527607361964,1.9911733742331288,1.554023680981595
Italy,Ground_vehicles,2021-05-20,1.0 ~ 11.3,1.0,85839.0,3130.77767584276,52.76286093733618,0.11795780472745487,0.12368503826931815,1.9698625333473132,1.5460868602849522
Italy,Ground_vehicles,2021-05-17,1.0 ~ 11.3,1.0,89875.0,3323.366297635605,52.844357273991655,0.11629285118219748,0.12253685674547983,1.9431463699582752,1.5406351043115436
Italy,Ground_vehicles,2021-05-14,1.0 ~ 11.3,1.0,96737.0,3616.621304843717,52.827977919513735,0.11314522881627506,0.1218349752421514,1.914650754106495,1.5317186805462235
Italy,Ground_vehicles,2021-05-11,1.0 ~ 11.3,1.0,100335.0,3784.8629291872226,52.7542914237305,0.11200986694573178,0.12136602382020231,1.8844292619723921,1.5253587481935518
Italy,Ground_vehicles,2021-05-08,1.0 ~ 11.3,1.0,102566.0,3871.923446041248,52.72324844490377,0.11172669305617845,0.12110933447731216,1.8646151746192694,1.518938537137063
Italy,Ground_vehicles,2021-05-05,1.0 ~ 11.3,1.0,104904.0,3938.1528802524213,52.653535899489064,0.11057814763974681,0.11780475482345762,1.8385837527644322,1.5092817242431176
Italy,Ground_vehicles,2021-05-02,1.0 ~ 11.3,1.0,105284.0,3923.3697594126356,52.56361014019224,0.11016973139318414,0.11453183769613616,1.8393712244975495,1.5031944075073134
Italy,Ground_vehicles,2021-04-29,1.0 ~ 11.3,1.0,105324.0,3902.522551048827,52.49017147088982,0.11064600660818046,0.11222285518970035,1.8410733546010407,1.5019639398427709
Italy,Ground_vehicles,2021-04-26,1.0 ~ 11.3,1.0,104253.0,3803.906885173568,52.29736122701505,0.11156158575772399,0.1102724142230919,1.8481206296221693,1.4987606112054328
Italy,Ground_vehicles,2021-04-23,1.0 ~ 11.3,1.0,103159.0,3705.9054994393764,52.31040423036284,0.11228540408495623,0.10850570478581607,1.848028480307099,1.4945791448152852
Italy,Ground_vehicles,2021-04-20,1.0 ~ 11.3,1.0,101253.0,3582.8003532405623,52.33640692127639,0.11322390447690436,0.10945650993056996,1.8503534710082665,1.4818258224447671
Italy,Ground_vehicles,2021-04-17,1.0 ~ 11.3,1.0,99787.0,3469.095106744032,52.2771678675579,0.11453676330584145,0.1091660236303326,1.8451571848036317,1.464910359064808
Italy,Ground_vehicles,2021-04-14,1.0 ~ 11.3,1.0,97815.0,3334.5151195283615,52.31748249246026,0.1168319787353678,0.1096267443643613,1.8370331748709299,1.4479211777334764
Italy,Ground_vehicles,2021-04-10,1.0 ~ 11.3,1.0,95279.0,3168.590172021117,52.55397485280072,0.11950954565014325,0.10897417059372998,1.8346327102509474,1.4277116678386634
Italy,Ground_vehicles,2021-04-07,1.0 ~ 11.3,1.0,93961.0,3082.10556773555,52.65434808058663,0.12116718638584092,0.11112067772799353,1.8214679494683965,1.4120443588297271
Italy,Ground_vehicles,2021-04-04,1.0 ~ 11.3,1.0,94007.0,3058.8761404292586,52.7379491952727,0.12304594338719456,0.11347878349484614,1.8030898762858085,1.4033507079260055
Italy,Ground_vehicles,2021-03-31,1.0 ~ 11.3,1.0,94897.0,3073.1381989595743,52.709271209838036,0.12221282021560217,0.1151090129298081,1.7892402288797327,1.392931494146285
Italy,Ground_vehicles,2021-03-28,1.0 ~ 11.3,1.0,96568.0,3124.1434386477226,52.770096822964135,0.1194272429790407,0.11534742357716844,1.7666805774169496,1.3800930950211252
Italy,Ground_vehicles,2021-03-25,1.0 ~ 11.3,1.0,97526.0,3157.1042465598916,52.77556169636815,0.12064085474642659,0.11697854930992763,1.755516170046962,1.3721337899637018
Italy,Ground_vehicles,2021-03-22,1.0 ~ 11.3,1.0,98733.0,3198.026207043238,52.697895435163524,0.1205966596781218,0.12027133785056668,1.7472105577669068,1.3626480508036827
Italy,Ground_vehicles,2021-03-19,1.0 ~ 11.3,1.0,100385.0,3255.205719646029,52.580960402450565,0.12187587787019974,0.12239627434377648,1.7423850176819247,1.361912237884146
Italy,Ground_vehicles,2021-03-16,1.0 ~ 11.3,1.0,100574.0,3266.556618344039,52.53092926601309,0.12132340366297452,0.12361504961520871,1.7444746157058486,1.3679710461948416
Italy,Ground_vehicles,2021-03-13,1.0 ~ 11.3,1.0,101042.0,3291.5175446843887,52.37084222402565,0.12061657528552483,0.12562241444151936,1.7408348013697275,1.373476772035391
Italy,Ground_vehicles,2021-03-10,1.0 ~ 11.3,1.0,101620.0,4485.797130650135,52.207766286164144,0.120797480810864,0.1283785672111789,1.733779177327298,1.3743318244440073
Italy,Ground_vehicles,2021-03-07,1.0 ~ 11.3,1.0,102389.0,4623.364476815544,52.06206262391468,0.12127142564142634,0.1296673470782994,1.722656828370235,1.3749297287794588
Italy,Ground_vehicles,2021-03-04,1.0 ~ 11.3,1.0,104875.0,5011.361522447359,51.69023885578069,0.11872972586412397,0.1279010250297974,1.703606388557807,1.3708863885578069
Italy,Ground_vehicles,2021-03-01,1.0 ~ 11.3,1.0,107458.0,5462.785586771885,51.42202888570419,0.11865482327979304,0.12726367511027564,1.6790811293714754,1.3597519961287199
Italy,Ground_vehicles,2021-02-26,1.0 ~ 11.3,1.0,109829.0,5865.321888268732,51.198625954893515,0.1173026249897568,0.12822697101858344,1.66149805606898,1.3536954720520082
Italy,Ground_vehicles,2021-02-23,1.0 ~ 11.3,1.0,114027.0,6633.9239171424315,50.78976049532128,0.11648635849404088,0.12633727099721995,1.6379211941031508,1.3416807422803372
Italy,Ground_vehicles,2021-02-20,1.0 ~ 11.3,1.0,121487.0,8093.466846932867,50.32615176932511,0.11454303752664893,0.123171862009927,1.596450978293974,1.3205476306106827
Italy,Ground_vehicles,2021-02-17,1.0 ~ 11.3,1.0,128745.0,9600.826813339032,49.91307600295157,0.11174507747873705,0.12243069633772186,1.5614658433337216,1.2979765427783603
Italy,Ground_vehicles,2021-02-14,1.0 ~ 11.3,1.0,134345.0,10749.955496420907,49.60268562283673,0.1112572853474264,0.11828002530797574,1.5383351073728089,1.2813869515054526
Italy,Ground_vehicles,2021-02-11,1.0 ~ 11.3,1.0,143375.0,12600.32626562046,49.18145297297298,0.1073733914559721,0.1130690845684394,1.5025078988666087,1.257899564080209
Italy,Ground_vehicles,2021-02-10,1.0 ~ 11.3,1.0,146149.0,13195.01819604194,49.05767757562488,0.10359058221404184,0.11234274610158126,1.4918102758144087,1.250943352332209
Italy,Ground_vehicles,2021-02-07,1.0 ~ 11.3,1.0,156088.0,15388.311162079508,48.702833786069405,0.09819281430987647,0.10491504792168521,1.4450817487571113,1.2225294064886474
Italy,Ground_vehicles,2021-02-04,1.0 ~ 11.3,1.0,160163.0,16279.703633173704,48.66745977535386,0.0931693337412511,0.10315653428070154,1.4288615348114109,1.207833956656656
Italy,Ground_vehicles,2021-02-01,1.0 ~ 11.3,1.0,164627.0,17351.7241820398,48.92893571528364,0.0913659970721692,0.10054304579443227,1.3949682615852805,1.1871344311686416
Italy,Ground_vehicles,2021-01-29,1.0 ~ 11.3,1.0,165386.0,17541.479687921998,49.222049689816544,0.09060990652171286,0.09960540795472411,1.3820117180414302,1.1768329241894722
Italy,Ground_vehicles,2021-01-26,1.0 ~ 11.3,1.0,162353.0,17134.330363980545,49.986344508570824,0.09771966024649992,0.10262502078803595,1.3640467376642256,1.17036734769299
Italy,Ground_vehicles,2021-01-23,1.0 ~ 11.3,1.0,157160.0,16219.114925871723,50.6929797022143,0.10135937897683889,0.10659798931025705,1.3672702341562737,1.1709530414863831
Italy,Ground_vehicles,2021-01-20,1.0 ~ 11.3,1.0,152334.0,15316.598227141238,51.17530380611026,0.10493560203237623,0.11056802814867331,1.3712227079969017,1.1745331311460343
Italy,Ground_vehicles,2021-01-17,1.0 ~ 11.3,1.0,143476.0,13586.017260726536,51.85658625832891,0.11195558839108981,0.11756656165491093,1.3808148401126321,1.186233655803061
Italy,Ground_vehicles,2021-01-14,1.0 ~ 11.3,1.0,129832.0,10919.165501699634,52.74250231067842,0.11752688089222994,0.1201461118984534,1.3974751987183436,1.199031902766652
Italy,Ground_vehicles,2021-01-11,1.0 ~ 11.3,1.0,122768.0,9586.97402892719,53.11405472109996,0.12270314739997393,0.12280529128111559,1.4103853610061254,1.2086664277336112
Italy,Ground_vehicles,2021-01-07,1.0 ~ 11.3,1.0,110434.0,7266.9355059734025,53.73646005759095,0.1240805367912056,0.1239654454244164,1.4403339551225167,1.2243117155948349
Italy,Ground_vehicles,2021-01-03,1.0 ~ 11.3,1.0,98132.0,5167.467473233332,54.166061733175724,0.12546029837361922,0.13008019810051769,1.469782232095545,1.249870072962948
Italy,Ground_vehicles,2020-12-30,1.0 ~ 11.3,1.0,92853.0,4362.507542387789,54.37199164270406,0.12631858959861286,0.13270276673882372,1.486871075786458,1.2674917342466048
Italy,Ground_vehicles,2020-12-27,1.0 ~ 11.3,1.0,88961.0,3824.3214620264307,54.479582401276964,0.12470565753532448,0.13228943019975045,1.503411719742359,1.2862660042040894
Italy,Ground_vehicles,2020-12-24,1.0 ~ 11.3,1.0,86165.0,3433.6493036615793,54.56283096384844,0.12313920965589276,0.1291885336273429,1.5264787326640747,1.314234317878489
Italy,Ground_vehicles,2020-12-21,1.0 ~ 11.3,1.0,85322.0,3569.837869482665,54.482969808490196,0.12013337708914464,0.12830196197932536,1.536925880781041,1.3247246899978904
Italy,Ground_vehicles,2020-12-18,1.0 ~ 11.3,1.0,84663.0,3481.845188768017,54.231924925882616,0.1172411797361303,0.126051403800952,1.5604011197335317,1.341858072593695
Italy,Ground_vehicles,2020-12-15,1.0 ~ 11.3,1.0,84159.0,3439.510643939844,53.97465773119927,0.1154079777563897,0.1245023111016053,1.5865681626445178,1.359668365831343
Italy,Ground_vehicles,2020-12-12,1.0 ~ 11.3,1.0,83574.0,3399.724526966122,53.79197728958766,0.11393986167946968,0.1228066144973317,1.6092324167803385,1.3735975303324002
Italy,Ground_vehicles,2020-12-09,1.0 ~ 11.3,1.0,82632.0,3339.639519798625,53.56413072417465,0.11238479039597249,0.12161704908510022,1.6428728579726983,1.3925603882273212
Italy,Ground_vehicles,2020-12-06,1.0 ~ 11.3,1.0,81516.0,3277.7532903560855,53.33691999116737,0.11094361843073752,0.12017235880072624,1.6797675303008,1.4076753030079983
Italy,Ground_vehicles,2020-12-03,1.0 ~ 11.3,1.0,80734.0,3235.1424461812862,53.234784353556115,0.11043451334010454,0.11937535610771173,1.7173571233928704,1.4175741323358186
Italy,Ground_vehicles,2020-11-30,1.0 ~ 11.3,1.0,78342.0,3133.0536089624125,52.98482231753083,0.10878851701513875,0.11790572106915831,1.7551672155421105,1.4393650915217893
Italy,Ground_vehicles,2020-11-27,1.0 ~ 11.3,1.0,77051.0,3092.0973175775353,52.75949617785622,0.10771514970603886,0.11578707609245822,1.7693870293701575,1.4496079220256712
Italy,Ground_vehicles,2020-11-23,1.0 ~ 11.3,1.0,76068.0,3066.9912735973076,52.46574354524898,0.10728479781248354,0.11417231950360204,1.7602760687805648,1.4477141504969238
Italy,Ground_vehicles,2020-11-20,1.0 ~ 11.3,1.0,75743.0,3077.7844073599763,52.052520496943615,0.10747580634514081,0.11259152660971972,1.7399982836697783,1.4401683323871513
Italy,Ground_vehicles,2020-11-17,1.0 ~ 11.3,1.0,75557.0,3094.463210556269,51.738997048585844,0.1075688553012957,0.11320737985891446,1.7073066691372076,1.4250446682636948
Italy,Ground_vehicles,2020-11-14,1.0 ~ 11.3,1.0,75717.0,3122.1096763826704,51.46292629132163,0.10803373086625197,0.11486931600565264,1.675414636079084,1.4123651227597502
Italy,Ground_vehicles,2020-11-11,1.0 ~ 11.3,1.0,75939.0,3163.7363866612236,51.01186741990281,0.10821014235109759,0.1155137676292814,1.644132395738685,1.3959528042244431
Italy,Ground_vehicles,2020-11-05,1.0 ~ 11.3,1.0,75868.0,3218.9187419816876,50.063074023303635,0.10878249064164075,0.11823390625823801,1.5723890177677016,1.3713684293773396
Italy,Ground_vehicles,2020-11-02,1.0 ~ 11.3,1.0,75642.0,3241.742634603351,49.20537333756379,0.10984876127019381,0.11813251897094208,1.5238261812220726,1.3518218714470795
Italy,Ground_vehicles,2020-10-30,1.0 ~ 11.3,1.0,75337.0,3243.0702510054825,48.489882262367765,0.11048276411325111,0.11952891673414126,1.500778501931322,1.3332345328324728
Italy,Ground_vehicles,2020-10-27,1.0 ~ 11.3,1.0,74540.0,3222.1164001431,47.99611027636169,0.11096189965119396,0.11850482962167963,1.4983241212771667,1.3221672927287362
Italy,Ground_vehicles,2020-10-24,1.0 ~ 11.3,1.0,73902.0,3247.4486973739995,47.58394184189873,0.1096414170117182,0.11779356445021785,1.5114114638304783,1.3121996698330223
Italy,Ground_vehicles,2020-10-21,1.0 ~ 11.3,1.0,73803.0,3302.366171203519,47.35440266655827,0.11084373263959459,0.11832594880966898,1.5174754413777218,1.3049382816416677
Italy,Ground_vehicles,2020-10-18,1.0 ~ 11.3,1.0,74585.0,3480.9848957565196,47.01515210833278,0.10920399544144266,0.11536153382047329,1.5260174297781055,1.2952249111751692
Italy,Ground_vehicles,2020-10-15,1.0 ~ 11.3,1.0,76559.0,3812.771931233863,46.652767538760955,0.10693687221619927,0.11336825193641505,1.5299643412270276,1.2861249493854412
Italy,Ground_vehicles,2020-10-12,1.0 ~ 11.3,1.0,79889.0,3171.1281680414904,46.383478451351245,0.10748551114671606,0.11060108400405563,1.5222801637271717,1.2711643655572107
Italy,Ground_vehicles,2020-10-09,1.0 ~ 11.3,1.0,85091.0,3559.1472221895774,46.341192370520965,0.10550645779224593,0.10782797240601238,1.5163845765122046,1.2558923975508574
Italy,Ground_vehicles,2020-10-06,1.0 ~ 11.3,1.0,91845.0,4064.339167982289,46.432451630464364,0.1024755838641189,0.10415493494474386,1.5025436332952253,1.238360063149872
Italy,Ground_vehicles,2020-10-03,1.0 ~ 11.3,1.0,102034.0,4843.489174033492,46.70263637610992,0.09635846874571222,0.09793853029382363,1.474763804222122,1.2202100280298724
Italy,Ground_vehicles,2020-09-30,1.0 ~ 11.3,1.0,107185.0,5247.046098334655,46.908782385594996,0.09380603629239165,0.09563455707421747,1.4666800391845871,1.2148854783785044
Italy,Ground_vehicles,2020-09-27,1.0 ~ 11.3,1.0,114428.0,5811.504003245127,47.14221143426434,0.08850587268850281,0.09085258852728352,1.445727269549411,1.2115837032894043
Italy,Ground_vehicles,2020-09-24,1.0 ~ 11.3,1.0,122922.0,6436.217528866544,47.451973039813865,0.08250597940157173,0.0859476741348172,1.4120578090171,1.2049875530824425
Italy,Ground_vehicles,2020-09-21,1.0 ~ 11.3,1.0,127400.0,6725.395465463109,47.80806585557299,0.07900149136577708,0.08280502354788069,1.395334301412873,1.2077310832025117
Italy,Ground_vehicles,2020-09-18,1.0 ~ 11.3,1.0,129603.0,6829.485328528917,48.283750607624825,0.07895287917717955,0.08303712105429659,1.391060314961845,1.2087401526199237
Italy,Ground_vehicles,2020-09-15,1.0 ~ 11.3,1.0,129745.0,6782.254690225699,48.66769717522833,0.0826495818721338,0.08707688157539789,1.396965278045397,1.2138556399090523
Italy,Ground_vehicles,2020-09-12,1.0 ~ 11.3,1.0,128148.0,6538.943299024044,49.306360692324496,0.08623443206292725,0.09074788525767082,1.4148641414614351,1.2264543340512533
Italy,Ground_vehicles,2020-09-09,1.0 ~ 11.3,1.0,123538.0,6084.299201730102,50.024830740339006,0.09187294597613689,0.0934102867133999,1.4443631918923734,1.2501290291246419
Italy,Ground_vehicles,2020-09-06,1.0 ~ 11.3,1.0,117274.0,5516.381233265686,50.75489460579498,0.09349310162525368,0.09873296723911523,1.4689753909647492,1.2752190596381123
Italy,Ground_vehicles,2020-09-03,1.0 ~ 11.3,1.0,107190.0,4693.902735329789,51.58422642037504,0.09962673756880307,0.10477152719470101,1.5015955779457038,1.311112510495382
Italy,Ground_vehicles,2020-08-31,1.0 ~ 11.3,1.0,101789.0,4295.236166972855,51.9969073279038,0.0997961469313973,0.10539675210484434,1.5206340567251864,1.3284318541296212
Italy,Ground_vehicles,2020-08-28,1.0 ~ 11.3,1.0,94740.0,3792.4972362958265,52.50563077897403,0.10070804306523115,0.10574984167194426,1.5491177960734643,1.35135571036521
Italy,Ground_vehicles,2020-08-25,1.0 ~ 11.3,1.0,86820.0,3280.401342432619,53.066897373876984,0.10012128541810641,0.10568670813176687,1.583579820317899,1.3764633724948168
