name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,cls,nation,ab_br,rb_br,sb_br,ab_repair,rb_repair,sb_repair,is_premium,ab_rp_rate,ab_sl_rate,rb_rp_rate,rb_sl_rate,sb_rp_rate,sb_sl_rate
uk_centurion_mk_10,1530.0,51.76,0.02,0.05,1.74,2.06,2737.0,58.04,,,2.22,2.31,56.0,50.0,,,2.0,0.82,Centurion_Mk_10,Centurion_Mk_10,Ground_vehicles,Britain,7.3,7.7,7.0,8090.0,14710.0,11326.0,False,196,130,196,150,196,180
us_m60,1743.0,54.99,,,1.32,1.36,2310.0,55.75,,,1.54,1.5,26.0,,,,,2.8,M60,M60,Ground_vehicles,USA,7.7,7.7,7.7,3268.0,7076.0,9804.0,False,208,120,208,150,208,180
germ_pzkpfw_VI_ausf_b_tiger_IIh_kwk46,1815.0,55.99,0.04,0.07,2.65,3.11,5095.0,55.64,,,2.7,2.53,4.0,50.0,,,1.0,2.0,Tiger_II_(10.5_cm_Kw.K),Tiger_II_(10.5_cm_Kw.K),Ground_vehicles,Germany,7.0,6.7,6.7,8004.0,9471.0,13340.0,False,202,140,202,150,202,180
us_t95,1003.0,59.67,0.03,0.05,3.05,5.04,875.0,62.31,,,3.02,3.2,,,,,,,T95,T95,Ground_vehicles,USA,7.0,7.0,7.0,20435.0,22607.0,37679.0,False,196,150,196,150,196,190
us_t114,433.0,59.51,,,1.98,1.82,2165.0,53.87,,,2.21,1.82,33.0,38.46,,,1.35,1.23,T114,T114,Ground_vehicles,USA,6.7,6.7,6.7,2500.0,4000.0,2720.0,True,380,200,380,280,380,300
uk_fv4004_conway,461.0,57.68,0.06,0.09,1.33,1.84,433.0,67.22,,,1.92,1.28,,,,,,,Conway,Conway,Ground_vehicles,Britain,7.0,7.0,7.0,4850.0,6948.0,11667.0,False,196,140,196,150,196,180
uk_falcon,440.0,36.45,4.16,9.79,0.53,1.2,5209.0,52.19,0.41,0.39,0.94,0.88,,,,,,,Falcon,Falcon,Ground_vehicles,Britain,7.3,7.3,7.3,15323.0,6268.0,7494.0,False,208,130,208,130,208,180
ussr_bmp_1,2544.0,53.46,,,1.23,1.17,8064.0,45.99,,,1.15,0.92,11.0,,,,,,BMP-1,BMP-1,Ground_vehicles,USSR,7.3,7.3,7.3,2317.0,5170.0,2496.0,False,202,90,202,130,202,140
germ_mkpz_m47,181.0,37.44,0.14,0.11,2.07,1.44,521.0,48.24,,,1.57,1.62,40.0,,,,,2.62,mKPz_M47_G,MKPz_M47_G,Ground_vehicles,Germany,7.3,7.3,7.3,2000.0,2900.0,4300.0,True,392,200,392,280,392,320
us_m50_ontos,636.0,57.17,0.01,0.01,1.34,1.39,2151.0,56.28,,,1.88,1.58,49.0,100.0,,,2.25,2.23,M50,M50,Ground_vehicles,USA,6.7,6.7,6.7,2112.0,6982.0,8751.0,False,190,90,190,150,190,180
ussr_object_120,776.0,59.92,,0.01,1.76,1.89,1901.0,46.58,,,1.55,1.13,14.0,50.0,,,1.4,1.4,Object_120,Object_120,Ground_vehicles,USSR,7.7,7.7,7.7,1600.0,2100.0,1350.0,True,428,180,428,280,428,260
us_m47_patton_II,1182.0,49.23,0.05,0.04,1.34,1.29,1232.0,60.5,,,1.7,1.55,158.0,66.67,,,2.94,2.54,M47,M47,Ground_vehicles,USA,7.3,7.3,7.3,3268.0,9065.0,11652.0,False,196,120,196,150,196,180
us_m42_duster,503.0,32.76,3.27,8.66,0.19,0.4,2375.0,33.89,0.17,0.17,,,,,,,,,M42,M42,Ground_vehicles,USA,6.0,6.0,6.0,7382.0,2187.0,4694.0,False,190,120,190,100,190,180
germ_bmp_1_ddr,2014.0,53.11,,,1.05,1.0,5682.0,47.6,,,1.06,0.94,,,,,,,БМП-1_(ГДР),SPz_BMP-1,Ground_vehicles,Germany,7.3,7.3,7.3,2852.0,5349.0,2638.0,False,202,100,202,140,202,140
us_t32e1,1140.0,48.3,0.1,0.1,1.81,2.15,531.0,65.88,,,2.33,1.96,48.0,62.5,,,1.38,1.16,T32E1,T32E1,Ground_vehicles,USA,7.7,7.7,7.7,9110.0,13727.0,16223.0,False,196,150,196,150,196,180
jp_type_75_mlrs,56.0,33.33,,,2.4,1.5,220.0,41.48,,,1.79,1.11,41.0,,,,,1.36,Type_75,Type_75_MLRS,Ground_vehicles,Japan,7.0,7.0,7.0,1590.0,2010.0,4600.0,True,392,180,392,220,392,320
germ_pzkpfw_e_100,110.0,81.73,,,5.29,6.47,321.0,62.05,,,4.19,5.47,31.0,50.0,,,2.0,4.19,E-100,E-100,Ground_vehicles,Germany,8.0,7.7,7.7,30323.0,35947.0,9530.0,False,208,150,208,160,208,180
uk_centurion_shot_kal_d,885.0,50.12,0.11,0.12,2.21,2.26,3705.0,57.25,,,2.17,1.99,5.0,,,,,2.0,_Sho't_Kal_Dalet,Sho%27t_Kal_Dalet_(Great_Britain),Ground_vehicles,Britain,8.7,8.3,8.3,2400.0,3200.0,2800.0,True,428,200,428,280,428,300
it_m60a1_ariete,21.0,,,,3.4,2.36,102.0,38.67,,,3.5,2.07,65.0,100.0,,,2.0,1.25,"M60A1_""D.C.Ariete""",M60A1_%22D.C.Ariete%22,Ground_vehicles,Italy,7.7,7.7,7.7,2300.0,2600.0,3300.0,True,428,200,428,260,428,320
fr_amx_13_75_ss11,178.0,58.06,,,1.92,1.6,693.0,59.37,,,2.12,1.55,,,,,,,AMX-13_(SS.11),AMX-13_(SS.11),Ground_vehicles,France,6.7,6.7,6.7,2700.0,3200.0,4000.0,True,380,200,380,280,380,320
it_m36b1,1014.0,52.31,0.1,0.1,1.42,1.43,1249.0,55.82,,,2.12,1.74,34.0,,,,,1.0,M36B1,M36B1,Ground_vehicles,Italy,6.3,6.0,6.0,2371.0,3993.0,4567.0,False,190,110,190,150,190,170
uk_fv221_caernarvon,1846.0,51.47,,,1.53,1.66,5215.0,62.17,,,2.28,2.2,26.0,,,,0.73,0.73,Caernarvon,Caernarvon,Ground_vehicles,Britain,6.7,6.7,6.3,5899.0,11143.0,6489.0,False,184,120,184,150,184,180
cn_m42_duster,29.0,33.93,1.86,4.2,0.14,0.4,180.0,52.3,0.43,0.5,0.25,0.32,15.0,,,,,,M42_(China),M42_(China),Ground_vehicles,China,6.0,6.0,6.0,7382.0,2228.0,6965.0,False,190,140,190,110,190,160
germ_pzkpfw_V_ausf_a_panther,7901.0,59.98,,,2.25,2.37,13881.0,60.56,,,2.5,2.29,254.0,100.0,,,10.09,1.7,Panther_A,Panther_A,Ground_vehicles,Germany,5.7,5.7,5.7,3732.0,4031.0,4777.0,False,166,120,166,150,166,180
ussr_t_44,4977.0,54.76,,,2.09,2.07,5519.0,44.42,,,2.32,2.06,1935.0,62.9,,,2.75,0.86,T-44,T-44,Ground_vehicles,USSR,6.3,6.3,6.7,3852.0,6355.0,6964.0,False,184,110,184,150,184,180
us_t29,2381.0,68.81,,,4.17,5.14,4633.0,60.51,,,2.81,2.82,,,,,,,T29,T29,Ground_vehicles,USA,7.0,7.0,6.7,4600.0,4700.0,3700.0,True,380,200,380,280,380,320
uk_centurion_mk_3_ss11,1200.0,59.39,0.07,0.08,2.13,2.6,4445.0,61.46,,,2.1,2.06,,,,,,,Strv_81_(Rb.52),Strv_81_(RB_52),Ground_vehicles,Britain,6.7,6.7,6.3,3400.0,3900.0,2800.0,True,368,200,368,280,368,320
uk_charioteer_mk_7,323.0,60.3,0.04,0.02,2.0,1.27,664.0,55.66,,,1.57,1.31,104.0,,,,,0.81,Charioteer_Mk_VII,Charioteer_Mk_VII,Ground_vehicles,Britain,5.7,6.3,6.0,2228.0,3933.0,4588.0,False,178,100,178,150,178,180
it_m26a1_pershing,1962.0,59.83,0.12,0.15,3.2,3.75,2098.0,60.24,,,2.6,2.49,138.0,100.0,,,11.94,2.26,M26A1,M26A1,Ground_vehicles,Italy,6.3,6.3,6.3,6095.0,4798.0,6874.0,False,190,130,190,150,190,180
ussr_asu_85,551.0,51.1,0.05,0.05,1.28,1.05,962.0,36.84,,,0.89,0.76,13.0,,,,,,ASU-85,ASU-85,Ground_vehicles,USSR,6.3,6.3,6.3,2072.0,2763.0,2763.0,False,190,100,190,150,190,180
it_oto_r3_106sr,467.0,63.64,,,1.56,1.11,3521.0,51.62,,,1.42,1.3,642.0,90.93,,,7.08,2.56,R3_T106_FA,R3_T106_FA,Ground_vehicles,Italy,7.0,7.3,7.3,4227.0,10313.0,22032.0,False,190,100,190,130,190,170
uk_a_43_black_prince,89.0,68.0,,,2.82,3.32,317.0,55.28,,,2.03,1.9,,,,,,,Black_Prince,Black_Prince,Ground_vehicles,Britain,6.0,6.0,5.7,2900.0,3600.0,3700.0,True,356,200,356,280,356,320
fr_amx_13_dca_40,488.0,37.62,4.48,6.5,0.84,1.21,2980.0,47.63,0.31,0.3,0.58,0.56,,,,,,,AMX-13_DCA_40,AMX-13_DCA_40,Ground_vehicles,France,4.7,4.7,4.7,12191.0,3372.0,4150.0,False,172,130,172,130,172,180
us_t30,401.0,54.04,0.15,0.16,2.97,3.11,623.0,60.69,,,3.73,3.06,1.0,,,,,1.0,T30,T30,Ground_vehicles,USA,6.7,6.7,6.7,4300.0,3700.0,4950.0,True,392,200,392,280,392,320
fr_amx_m4,732.0,44.21,0.09,0.08,1.39,1.39,2191.0,54.33,,,2.08,1.71,228.0,65.84,,,4.85,2.01,AMX_M4,AMX_M4,Ground_vehicles,France,6.7,6.7,6.7,3566.0,8962.0,15460.0,False,178,110,178,150,178,180
fr_lorraine_40t,1348.0,64.47,,,2.95,2.53,1695.0,67.99,,,3.92,2.65,332.0,100.0,,,8.84,2.59,Lorraine_40t,Lorraine_40t,Ground_vehicles,France,7.0,7.7,7.3,7574.0,25045.0,22049.0,False,196,120,196,160,196,180
fr_lorraine_100,236.0,32.95,,,0.57,0.55,782.0,44.74,,,1.38,0.84,64.0,100.0,,,4.75,1.43,CA_Lorraine,CA_Lorraine,Ground_vehicles,France,6.3,6.3,6.3,2146.0,4080.0,9609.0,False,178,100,178,140,178,180
us_m4a3e8_76w_sherman,1788.0,58.55,0.04,0.04,2.34,2.52,3589.0,58.16,,,1.93,1.69,135.0,72.55,,,3.15,1.43,M4A3_(76)_W,M4A3_(76)_W,Ground_vehicles,USA,5.7,5.7,5.7,3174.0,4328.0,4935.0,False,172,110,172,150,172,170
fr_amx_13_75,277.0,55.36,,,2.44,2.47,1675.0,48.48,,,2.52,1.58,24.0,,,,,0.8,AMX-13,AMX-13,Ground_vehicles,France,6.0,6.3,6.3,3049.0,10163.0,12632.0,False,178,110,178,150,178,180
fr_amx_50,872.0,65.21,0.05,0.04,2.91,2.59,1262.0,69.83,,,3.54,3.07,81.0,,,,,3.36,AMX-50,AMX-50,Ground_vehicles,France,7.0,7.3,7.0,6173.0,19455.0,16861.0,False,190,110,190,150,190,180
ussr_kv_122,370.0,53.14,,,2.27,2.12,125.0,23.98,,,2.74,1.78,,,,,,,KV-122,KV-122,Ground_vehicles,USSR,5.7,5.7,6.0,2500.0,2400.0,4100.0,True,344,200,344,280,344,320
us_m56_scorpion,558.0,43.76,0.1,0.1,0.72,0.67,3412.0,56.11,,,1.49,1.23,1.0,,,,,1.0,M56,M56,Ground_vehicles,USA,6.3,6.7,6.7,1966.0,5676.0,4620.0,False,190,100,190,150,190,170
uk_fv4202,1757.0,53.68,,,1.75,1.83,5466.0,55.35,,,2.01,1.87,90.0,,,,,1.1,FV4202,FV4202,Ground_vehicles,Britain,6.7,6.7,6.7,5850.0,10865.0,8441.0,False,178,120,178,150,178,180
jp_type_61,614.0,50.77,0.08,0.09,1.45,1.12,1913.0,52.31,,,1.46,1.45,121.0,,,,2.0,0.69,Type_61,Type_61,Ground_vehicles,Japan,6.7,6.7,6.7,2260.0,3918.0,6480.0,False,196,110,196,150,196,170
jp_type_60_sprg,578.0,46.67,0.06,0.06,1.23,1.27,1844.0,56.1,,,1.61,1.41,105.0,100.0,,,6.75,3.05,Type_60_SPRG_(C),Type_60_SPRG_(C),Ground_vehicles,Japan,6.7,6.7,6.7,3960.0,9108.0,8316.0,False,190,110,190,150,190,180
ussr_t_34_85E,852.0,69.11,0.02,0.01,3.77,3.06,1342.0,41.08,,,1.99,1.73,46.0,19.44,,,1.86,2.34,T-34-85E,T-34-85E,Ground_vehicles,USSR,5.7,5.7,5.7,3200.0,3400.0,4150.0,True,344,200,344,280,344,300
us_m46_patton_73_armor_bat,1359.0,68.64,,,2.33,2.62,2338.0,58.29,,,1.85,1.65,101.0,100.0,,,2.29,1.19,M46_“Tiger”,M46_%22Tiger%22,Ground_vehicles,USA,7.0,7.0,6.7,2400.0,3400.0,4900.0,True,380,200,380,280,380,320
jp_m41_walker_bulldog,434.0,52.17,,,1.06,0.8,1468.0,51.05,,,1.09,0.86,,,,,,,M41A1,M41A1_(Japan),Ground_vehicles,Japan,6.0,6.0,6.0,2374.0,3561.0,3932.0,False,178,100,178,140,178,170
jp_st_a1,487.0,50.52,0.08,0.06,1.85,1.43,762.0,52.84,,,1.64,1.12,48.0,,,,,0.95,ST-A1,ST-A1,Ground_vehicles,Japan,6.3,6.3,6.3,2334.0,3761.0,4902.0,False,190,110,190,150,190,170
jp_m42_duster,247.0,48.17,2.97,8.23,0.19,0.48,504.0,36.15,0.11,0.1,,,,,,,,,M42,M42_(Japan),Ground_vehicles,Japan,6.0,6.0,6.0,7661.0,2214.0,8748.0,False,190,130,190,100,190,180
germ_panther_II,2464.0,58.9,,,2.3,2.35,9445.0,53.52,,,2.4,2.16,520.0,38.87,,,11.94,2.34,Panther_II,Panther_II,Ground_vehicles,Germany,7.0,6.7,6.7,4370.0,6932.0,6781.0,False,196,120,196,150,196,180
ussr_t_34_85_zis_53,5030.0,51.32,,,1.68,1.55,4607.0,40.43,,,2.11,1.57,1772.0,51.75,,,1.35,0.8,T-34-85,T-34-85,Ground_vehicles,USSR,5.7,5.7,5.7,2482.0,3309.0,4550.0,False,166,100,166,150,166,170
jp_st_a2,329.0,50.67,0.02,0.02,1.69,1.63,441.0,49.54,,,2.13,1.66,,,,,,,ST-A2,ST-A2,Ground_vehicles,Japan,6.3,6.3,6.3,3242.0,5447.0,4669.0,False,196,120,196,150,196,180
ussr_type_62,38.0,72.22,,,2.5,1.34,105.0,28.06,,,1.66,1.64,,,,,,,Type-62,Type_62_(USSR),Ground_vehicles,USSR,6.7,6.7,6.7,5728.0,8151.0,8399.0,False,190,110,190,140,190,160
germ_pzkpfw_V_ausf_f_panther,2458.0,55.71,0.01,0.01,1.56,1.71,2290.0,56.07,,,2.11,1.77,234.0,41.92,,,2.63,0.95,Panther_F,Panther_F,Ground_vehicles,Germany,6.0,6.0,6.7,3064.0,3900.0,5014.0,False,184,110,184,150,184,180
ussr_t_34_100,237.0,59.62,,,6.06,2.22,482.0,44.89,,,2.72,2.19,232.0,64.94,,,3.14,1.51,T-34-100,T-34-100,Ground_vehicles,USSR,6.7,6.7,6.7,2300.0,2600.0,3700.0,True,356,200,356,280,356,320
germ_ru251,906.0,55.32,0.05,0.04,1.46,1.21,11006.0,59.21,,,1.7,1.57,13.0,,,,,,Ru_251,Ru_251,Ground_vehicles,Germany,6.7,6.7,6.7,2400.0,3500.0,3900.0,True,368,180,368,260,368,320
ussr_is_6,1620.0,57.53,,,3.26,3.02,3313.0,52.54,,,2.51,2.03,177.0,100.0,,,5.79,1.72,IS-6,IS-6,Ground_vehicles,USSR,7.3,7.3,7.3,3500.0,3600.0,4300.0,True,392,200,392,280,392,320
fr_bat_chat_25t,665.0,53.31,0.07,0.1,1.45,1.6,2236.0,58.18,,,1.89,1.68,25.0,,,,,,Char_25t,Char_25t,Ground_vehicles,France,6.7,6.7,6.7,6272.0,12429.0,11209.0,False,190,120,190,150,190,180
uk_fv4005,643.0,52.58,0.02,0.02,1.51,1.97,1077.0,50.25,,,2.24,1.95,19.0,,,,,,FV4005,FV4005,Ground_vehicles,Britain,6.7,6.7,6.7,5890.0,4991.0,3993.0,False,190,140,190,150,190,180
us_t34,2192.0,50.28,0.08,0.12,1.55,1.98,4588.0,56.72,,,2.49,2.16,11.0,,,,,,T34,T34,Ground_vehicles,USA,7.0,6.7,6.7,7487.0,13403.0,4742.0,False,190,150,190,150,190,180
uk_centurion_mk_1,741.0,57.61,0.08,0.1,1.95,2.23,1465.0,56.67,,,2.07,1.73,56.0,100.0,,,1.0,0.34,Centurion_Mk_1,Centurion_Mk_1,Ground_vehicles,Britain,5.7,5.7,5.7,3412.0,4095.0,4231.0,False,172,120,172,150,172,180
it_m26_ariete,345.0,77.06,,,8.03,8.51,413.0,51.34,,,5.94,4.22,117.0,57.89,,,2.11,1.34,"M26_""D.C.Ariete""",M26_%22D.C.Ariete%22,Ground_vehicles,Italy,6.3,6.3,6.3,3700.0,3300.0,4100.0,True,368,200,368,280,368,320
us_t25,7049.0,64.75,0.07,0.08,3.41,4.15,6490.0,59.61,,,2.5,2.55,58.0,100.0,,,6.13,2.93,T25,T25,Ground_vehicles,USA,6.0,6.0,6.0,4020.0,4539.0,4721.0,False,178,130,178,150,178,180
germ_pzkpfw_V_ausf_g_panther,1030.0,48.87,,,1.61,1.7,1019.0,63.17,,,2.26,1.9,109.0,93.33,,,4.17,1.48,Panther_G,Panther_G,Ground_vehicles,Germany,6.0,6.0,6.0,2861.0,3313.0,4066.0,False,172,110,172,150,172,180
germ_pzkpfw_VI_ausf_b_tiger_IIh,9513.0,59.87,,0.02,3.15,3.71,6671.0,54.44,,,2.66,2.5,58.0,50.0,,,2.53,2.53,Tiger_II_(H),Tiger_II_(H),Ground_vehicles,Germany,6.7,6.7,6.7,8652.0,6817.0,6948.0,False,184,140,184,150,184,180
uk_centurion_mk_3,1588.0,62.91,,,1.84,1.94,5000.0,60.93,,,2.06,2.04,243.0,87.78,,,4.04,1.8,Centurion_Mk_3,Centurion_Mk_3,Ground_vehicles,Britain,6.7,6.7,6.7,7507.0,10783.0,9282.0,False,184,120,184,150,184,180
ussr_isu_122s,496.0,50.84,0.26,0.21,2.64,2.0,522.0,36.66,,,1.27,1.23,9.0,,,,1.0,1.0,ISU-122S,ISU-122S,Ground_vehicles,USSR,5.7,5.7,5.7,2870.0,2620.0,5116.0,False,178,120,178,150,178,180
ussr_isu_122,292.0,50.58,,,1.64,1.88,155.0,46.88,,,1.72,1.7,,,,,,,ISU-122,ISU-122,Ground_vehicles,USSR,5.3,5.3,5.3,2870.0,2745.0,3868.0,False,172,120,172,150,172,180
germ_panzerbefelhswagen_VI_P,351.0,63.66,,,4.63,3.91,246.0,71.23,,,3.91,3.13,,,,,,,Pz.Bfw.VI_(P),Pz.Bef.Wg.VI_P,Ground_vehicles,Germany,5.7,5.7,5.7,2900.0,3100.0,3500.0,True,356,200,356,280,356,320
ussr_su_122P,8.0,,,,,,74.0,17.31,,,1.06,0.83,12.0,,,,,1.0,SU-122P,SU-122P,Ground_vehicles,USSR,6.3,6.3,6.7,2000.0,2300.0,3900.0,True,356,200,356,280,356,320
germ_panzerjager_tiger_P_ferdinand,1380.0,53.61,,,2.5,2.93,2597.0,64.67,,,4.27,4.71,98.0,9.42,,,6.97,5.43,Ferdinand,Ferdinand,Ground_vehicles,Germany,7.0,6.3,6.7,9484.0,14975.0,18719.0,False,184,150,184,150,184,180
cn_is_2_1943,759.0,59.16,0.04,0.05,3.22,3.84,828.0,49.93,,,3.06,2.56,,,,,,,IS-2_(China),IS-2_(China),Ground_vehicles,China,5.7,5.7,5.7,12230.0,3743.0,4367.0,False,178,150,178,150,178,180
germ_panzerjager_panther,4188.0,57.69,,,2.61,2.93,2702.0,55.8,,,3.12,2.48,199.0,93.94,,,9.86,2.86,Jagdpanther,Jagdpanther,Ground_vehicles,Germany,6.3,6.3,6.7,7603.0,4981.0,7079.0,False,178,120,178,150,178,180
cn_type_63_I,399.0,54.19,,,1.34,1.55,610.0,46.19,,,1.27,1.07,,,,,,,Type_63-I,Type_63-I,Ground_vehicles,China,6.3,6.3,6.3,3883.0,6885.0,8399.0,False,184,110,184,140,184,150
ussr_t_44_122,504.0,58.33,0.06,0.1,2.76,3.7,526.0,48.26,,,2.77,2.3,97.0,100.0,,,4.75,3.27,T-44-122,T-44-122,Ground_vehicles,USSR,6.3,6.3,6.3,3500.0,3600.0,4980.0,True,356,200,356,280,356,320
ussr_is_2_1944,3218.0,48.81,0.1,0.11,1.68,2.17,2626.0,44.14,,,2.02,1.67,,,,,,,IS-2_(1944),IS-2_(1944),Ground_vehicles,USSR,6.3,6.3,6.3,4737.0,3553.0,6540.0,False,184,130,184,150,184,180
ussr_is_2_1943,4157.0,54.74,0.09,0.1,2.33,2.75,3189.0,40.68,,,1.92,1.65,22.0,41.67,,,,0.05,IS-2,IS-2,Ground_vehicles,USSR,5.7,5.7,5.7,3369.0,3119.0,2995.0,False,178,130,178,150,178,180
cn_isu_122,290.0,43.29,0.07,0.07,1.75,1.7,135.0,21.4,,,3.84,1.77,12.0,,,,,,ISU-122_(China),ISU-122_(China),Ground_vehicles,China,5.3,5.3,5.3,3993.0,3369.0,4617.0,False,172,140,172,150,172,180
cn_m36,437.0,57.23,0.05,0.05,2.58,2.05,962.0,50.0,,,2.71,2.18,60.0,82.41,,,1.29,1.1,M36_(China),M36_(China),Ground_vehicles,China,5.7,5.7,5.7,2995.0,4118.0,3768.0,False,172,120,172,150,172,180
cn_is_2_1944,450.0,54.42,0.04,0.04,2.71,3.62,403.0,51.57,,,2.45,2.12,13.0,,,,,1.0,IS-2_mod.1944_(China),IS-2_mod.1944_(China),Ground_vehicles,China,6.3,6.3,6.3,7363.0,9110.0,7862.0,False,184,150,184,150,184,180
uk_crusader_aa_mk_1,201.0,18.66,3.25,9.29,0.2,0.87,1293.0,40.92,0.06,0.04,0.11,0.1,7.0,,,,,,Crusader_AA_Mk_I,Crusader_AA_Mk_I,Ground_vehicles,Britain,4.7,4.7,4.7,4798.0,2334.0,3891.0,False,166,130,166,110,166,180
us_m26e1_pershing,379.0,55.63,,,3.03,3.85,970.0,63.97,,0.01,2.61,2.58,315.0,77.69,,,3.11,1.83,M26E1,M26E1,Ground_vehicles,USA,6.7,6.7,6.3,3600.0,3700.0,5500.0,True,368,200,368,280,368,320
ussr_zsu_37,196.0,26.07,1.81,4.29,0.06,0.11,1727.0,24.15,0.15,0.16,0.05,0.05,245.0,45.88,0.06,0.06,,,ZSU-37,ZSU-37,Ground_vehicles,USSR,4.7,4.7,4.7,3501.0,1582.0,2879.0,False,160,110,160,100,160,170
germ_panzerbefelhswagen_jagdpanther,799.0,61.46,0.06,0.06,3.61,3.68,617.0,66.51,,,3.97,3.75,187.0,63.86,,,3.64,2.05,Bfw._Jagdpanther,Bfw._Jagdpanther,Ground_vehicles,Germany,6.3,6.3,6.7,3600.0,3000.0,4300.0,True,356,200,356,280,356,320
us_m36,1255.0,58.03,,,2.01,1.73,3115.0,59.36,,,1.9,1.61,63.0,100.0,,,1.43,1.1,M36_GMC,M36_GMC,Ground_vehicles,USA,5.7,5.7,5.7,2246.0,2995.0,2920.0,False,172,100,172,140,172,160
ussr_isu_152,404.0,51.67,,,1.15,1.4,365.0,34.6,,,1.78,1.39,,,,,,,ISU-152,ISU-152,Ground_vehicles,USSR,5.3,5.3,5.3,2371.0,2495.0,2745.0,False,172,120,172,150,172,180
us_m18_super_hellcat,47.0,84.21,,,4.92,3.71,1200.0,55.31,,,2.12,1.97,25.0,,,,,2.05,Super_Hellcat,Super_Hellcat,Ground_vehicles,USA,6.3,6.3,6.3,1600.0,3300.0,3600.0,True,368,160,368,280,368,320
uk_a39_tortoise,495.0,31.84,,,2.32,2.52,582.0,54.16,,,2.35,1.98,,,,,,,Tortoise,Tortoise,Ground_vehicles,Britain,6.7,6.7,6.3,9570.0,7131.0,8914.0,False,184,150,184,150,184,180
germ_flakpanzer_V_Coelian,389.0,24.96,10.8,33.29,0.28,1.79,3394.0,44.21,0.67,0.98,0.14,0.21,,,,,,,Flakpanzer_341,Flakpanzer_341,Ground_vehicles,Germany,6.7,6.7,6.7,28665.0,3412.0,3139.0,False,184,150,184,130,184,180
us_t92,649.0,50.08,0.06,0.05,0.62,0.57,5413.0,54.25,,,1.11,0.96,117.0,100.0,,,1.0,1.32,T92,T92,Ground_vehicles,USA,6.7,6.7,6.7,2567.0,7271.0,6678.0,False,190,100,190,150,190,170
ussr_t_44_100,3965.0,54.25,,,1.95,2.04,5003.0,47.29,,,1.63,1.47,1817.0,71.59,,,2.45,1.17,T-44-100,T-44-100,Ground_vehicles,USSR,7.0,7.0,7.0,3822.0,5323.0,11220.0,False,190,120,190,150,190,180
us_m26_pershing,3861.0,56.07,,,2.56,3.08,2693.0,56.71,,,2.51,2.23,332.0,68.71,,,5.52,1.8,M26,M26,Ground_vehicles,USA,6.3,6.3,6.3,6225.0,8171.0,8430.0,False,184,130,184,150,184,180
us_t26e4_superpershing,4755.0,54.17,0.06,0.09,2.75,3.14,4610.0,60.52,,,2.8,2.35,9.0,,,,,,T26E1-1,T26E1-1,Ground_vehicles,USA,6.3,6.3,6.3,8486.0,9859.0,4367.0,False,190,140,190,150,190,180
germ_pzkpfw_VI_ausf_b_tiger_IIp,7495.0,54.49,,0.01,2.53,2.94,4739.0,54.01,,,2.71,2.52,29.0,,,,,,Tiger_II_(P),Tiger_II_(P),Ground_vehicles,Germany,6.3,6.3,6.7,4850.0,5375.0,9308.0,False,178,120,178,150,178,180
germ_waffentrager_krupp_steyr,2497.0,55.39,0.1,0.11,2.66,2.7,1865.0,54.65,,,2.39,2.16,57.0,64.0,,,0.36,0.48,Waffenträger,Waffentrager,Ground_vehicles,Germany,5.7,5.7,5.7,6115.0,2870.0,2932.0,False,166,140,166,150,166,180
germ_pzkpfw_VI_ausf_b_tiger_IIh_sla,6073.0,63.4,,,3.53,4.16,4200.0,57.69,,,2.81,2.83,129.0,31.18,,,3.43,3.94,Tiger_II_(H)_Sla.16,Tiger_II_(H)_Sla.16,Ground_vehicles,Germany,6.7,6.7,6.7,4000.0,3300.0,4500.0,True,368,200,368,280,368,320
us_m19,532.0,27.5,3.09,5.91,0.24,0.42,4292.0,48.16,0.2,0.26,0.12,0.15,,,,,,,M19,M19,Ground_vehicles,USA,5.0,5.0,5.0,5577.0,1945.0,3891.0,False,160,120,160,110,160,170
us_m4a3e2_76w_sherman_jumbo,3459.0,58.72,0.04,0.07,2.89,3.18,3838.0,59.21,,,2.76,2.43,124.0,61.56,,,3.97,3.65,M4A3E2_(76)_W,M4A3E2_(76)_W,Ground_vehicles,USA,6.0,6.0,6.0,3494.0,4243.0,6489.0,False,172,120,172,150,172,180
jp_type_5_ho_ri_prototype,905.0,67.46,0.04,0.04,5.47,5.41,1106.0,65.3,,,4.01,3.39,6.0,,,,,,Ho-Ri_Prototype,Ho-Ri_Prototype,Ground_vehicles,Japan,6.0,6.0,6.0,5600.0,4700.0,4000.0,True,356,200,356,280,356,320
ussr_su_100p,450.0,56.77,,,1.58,1.26,654.0,46.66,,,1.58,1.29,12.0,,,,,,SU-100P,SU-100P,Ground_vehicles,USSR,6.7,6.7,6.7,2271.0,2870.0,3868.0,False,190,100,190,150,190,170
us_t28,317.0,46.79,0.01,0.01,2.87,3.3,319.0,63.09,,,3.45,5.12,13.0,,,,,,T28,T28,Ground_vehicles,USA,6.7,6.3,6.7,4900.0,3700.0,4300.0,True,368,200,368,280,368,320
